Area_Code,Area_Type,Area_Name,Gender,Age,measure,Date,Value
E09000006,lacu,Bromley,Male,Aged 50+,Claimant count,May-23,775
E09000006,lacu,Bromley,Male,Aged 50+,Claimant count,Jun-23,770
E09000006,lacu,Bromley,Male,Aged 50+,Claimant count,Jul-23,775
E09000006,lacu,Bromley,Male,Aged 50+,Claimant count,Aug-23,780
E09000006,lacu,Bromley,Male,Aged 50+,Claimant count,Sep-23,825
E09000006,lacu,Bromley,Male,Aged 50+,Claimant count,Oct-23,820
E09000006,lacu,Bromley,Male,Aged 50+,Claimant count,Nov-23,825
E09000006,lacu,Bromley,Male,Aged 50+,Claimant count,Dec-23,850
E09000006,lacu,Bromley,Male,Aged 50+,Claimant count,Jan-24,860
E09000006,lacu,Bromley,Male,Aged 50+,Claimant count,Feb-24,900
E09000006,lacu,Bromley,Male,Aged 50+,Claimant count,Mar-24,890
E09000006,lacu,Bromley,Male,Aged 50+,Claimant count,Apr-24,900
E09000006,lacu,Bromley,Male,Aged 50+,Claimant count,May-24,910
E09000006,lacu,Bromley,Male,Aged 50+,Claimant count,Jun-24,920
E09000006,lacu,Bromley,Male,Aged 50+,Claimant count,Jul-24,955
E09000006,lacu,Bromley,Male,Aged 50+,Claimant count,Aug-24,965
E09000007,lacu,Camden,Male,Aged 50+,Claimant count,Aug-21,1405
E09000007,lacu,Camden,Male,Aged 50+,Claimant count,Sep-21,1330
E09000007,lacu,Camden,Male,Aged 50+,Claimant count,Oct-21,1310
E09000007,lacu,Camden,Male,Aged 50+,Claimant count,Nov-21,1280
E09000007,lacu,Camden,Male,Aged 50+,Claimant count,Dec-21,1225
E09000007,lacu,Camden,Male,Aged 50+,Claimant count,Jan-22,1190
E09000007,lacu,Camden,Male,Aged 50+,Claimant count,Feb-22,1175
E09000007,lacu,Camden,Male,Aged 50+,Claimant count,Mar-22,1150
E09000007,lacu,Camden,Male,Aged 50+,Claimant count,Apr-22,1120
E09000007,lacu,Camden,Male,Aged 50+,Claimant count,May-22,1090
E09000007,lacu,Camden,Male,Aged 50+,Claimant count,Jun-22,1050
E09000007,lacu,Camden,Male,Aged 50+,Claimant count,Jul-22,1005
E09000007,lacu,Camden,Male,Aged 50+,Claimant count,Aug-22,1000
E09000007,lacu,Camden,Male,Aged 50+,Claimant count,Sep-22,1010
E09000007,lacu,Camden,Male,Aged 50+,Claimant count,Oct-22,985
E09000007,lacu,Camden,Male,Aged 50+,Claimant count,Nov-22,1005
E09000007,lacu,Camden,Male,Aged 50+,Claimant count,Dec-22,985
E09000007,lacu,Camden,Male,Aged 50+,Claimant count,Jan-23,955
E09000007,lacu,Camden,Male,Aged 50+,Claimant count,Feb-23,950
E09000007,lacu,Camden,Male,Aged 50+,Claimant count,Mar-23,950
E09000007,lacu,Camden,Male,Aged 50+,Claimant count,Apr-23,975
E09000007,lacu,Camden,Male,Aged 50+,Claimant count,May-23,985
E09000007,lacu,Camden,Male,Aged 50+,Claimant count,Jun-23,1000
E09000007,lacu,Camden,Male,Aged 50+,Claimant count,Jul-23,1005
E09000007,lacu,Camden,Male,Aged 50+,Claimant count,Aug-23,980
E09000007,lacu,Camden,Male,Aged 50+,Claimant count,Sep-23,975
E09000007,lacu,Camden,Male,Aged 50+,Claimant count,Oct-23,970
E09000007,lacu,Camden,Male,Aged 50+,Claimant count,Nov-23,960
E09000007,lacu,Camden,Male,Aged 50+,Claimant count,Dec-23,955
E09000007,lacu,Camden,Male,Aged 50+,Claimant count,Jan-24,980
E09000007,lacu,Camden,Male,Aged 50+,Claimant count,Feb-24,1000
E09000007,lacu,Camden,Male,Aged 50+,Claimant count,Mar-24,1010
E09000007,lacu,Camden,Male,Aged 50+,Claimant count,Apr-24,1000
E09000007,lacu,Camden,Male,Aged 50+,Claimant count,May-24,1020
E09000007,lacu,Camden,Male,Aged 50+,Claimant count,Jun-24,1065
E09000007,lacu,Camden,Male,Aged 50+,Claimant count,Jul-24,1125
E09000007,lacu,Camden,Male,Aged 50+,Claimant count,Aug-24,1120
E09000001,lacu,City of London,Male,Aged 50+,Claimant count,Aug-21,35
E09000001,lacu,City of London,Male,Aged 50+,Claimant count,Sep-21,40
E09000001,lacu,City of London,Male,Aged 50+,Claimant count,Oct-21,40
E09000001,lacu,City of London,Male,Aged 50+,Claimant count,Nov-21,45
E09000001,lacu,City of London,Male,Aged 50+,Claimant count,Dec-21,50
E09000001,lacu,City of London,Male,Aged 50+,Claimant count,Jan-22,45
E09000001,lacu,City of London,Male,Aged 50+,Claimant count,Feb-22,45
E09000001,lacu,City of London,Male,Aged 50+,Claimant count,Mar-22,45
E09000001,lacu,City of London,Male,Aged 50+,Claimant count,Apr-22,45
E09000001,lacu,City of London,Male,Aged 50+,Claimant count,May-22,40
E09000001,lacu,City of London,Male,Aged 50+,Claimant count,Jun-22,40
E09000001,lacu,City of London,Male,Aged 50+,Claimant count,Jul-22,35
E09000001,lacu,City of London,Male,Aged 50+,Claimant count,Aug-22,35
E09000001,lacu,City of London,Male,Aged 50+,Claimant count,Sep-22,35
E09000001,lacu,City of London,Male,Aged 50+,Claimant count,Oct-22,30
E09000001,lacu,City of London,Male,Aged 50+,Claimant count,Nov-22,30
E09000001,lacu,City of London,Male,Aged 50+,Claimant count,Dec-22,30
E09000001,lacu,City of London,Male,Aged 50+,Claimant count,Jan-23,25
E09000001,lacu,City of London,Male,Aged 50+,Claimant count,Feb-23,25
E09000001,lacu,City of London,Male,Aged 50+,Claimant count,Mar-23,30
E09000001,lacu,City of London,Male,Aged 50+,Claimant count,Apr-23,25
E09000001,lacu,City of London,Male,Aged 50+,Claimant count,May-23,25
E09000001,lacu,City of London,Male,Aged 50+,Claimant count,Jun-23,25
E09000001,lacu,City of London,Male,Aged 50+,Claimant count,Jul-23,25
E09000001,lacu,City of London,Male,Aged 50+,Claimant count,Aug-23,25
E09000001,lacu,City of London,Male,Aged 50+,Claimant count,Sep-23,25
E09000001,lacu,City of London,Male,Aged 50+,Claimant count,Oct-23,20
E09000001,lacu,City of London,Male,Aged 50+,Claimant count,Nov-23,20
E09000001,lacu,City of London,Male,Aged 50+,Claimant count,Dec-23,20
E09000001,lacu,City of London,Male,Aged 50+,Claimant count,Jan-24,20
E09000001,lacu,City of London,Male,Aged 50+,Claimant count,Feb-24,30
E09000001,lacu,City of London,Male,Aged 50+,Claimant count,Mar-24,20
E09000001,lacu,City of London,Male,Aged 50+,Claimant count,Apr-24,20
E09000001,lacu,City of London,Male,Aged 50+,Claimant count,May-24,20
E09000001,lacu,City of London,Male,Aged 50+,Claimant count,Jun-24,25
E09000001,lacu,City of London,Male,Aged 50+,Claimant count,Jul-24,25
E09000001,lacu,City of London,Male,Aged 50+,Claimant count,Aug-24,25
E09000008,lacu,Croydon,Male,Aged 50+,Claimant count,Aug-21,2655
E09000008,lacu,Croydon,Male,Aged 50+,Claimant count,Sep-21,2450
E09000008,lacu,Croydon,Male,Aged 50+,Claimant count,Oct-21,2385
E09000008,lacu,Croydon,Male,Aged 50+,Claimant count,Nov-21,2350
E09000008,lacu,Croydon,Male,Aged 50+,Claimant count,Dec-21,2285
E09000008,lacu,Croydon,Male,Aged 50+,Claimant count,Jan-22,2240
E09000008,lacu,Croydon,Male,Aged 50+,Claimant count,Feb-22,2200
E09000008,lacu,Croydon,Male,Aged 50+,Claimant count,Mar-22,2105
E09000008,lacu,Croydon,Male,Aged 50+,Claimant count,Apr-22,2070
E09000008,lacu,Croydon,Male,Aged 50+,Claimant count,May-22,2020
E09000008,lacu,Croydon,Male,Aged 50+,Claimant count,Jun-22,1985
E09000008,lacu,Croydon,Male,Aged 50+,Claimant count,Jul-22,1915
E09000008,lacu,Croydon,Male,Aged 50+,Claimant count,Aug-22,1860
E09000008,lacu,Croydon,Male,Aged 50+,Claimant count,Sep-22,1860
E09000008,lacu,Croydon,Male,Aged 50+,Claimant count,Oct-22,1845
E09000008,lacu,Croydon,Male,Aged 50+,Claimant count,Nov-22,1845
E09000008,lacu,Croydon,Male,Aged 50+,Claimant count,Dec-22,1870
E09000008,lacu,Croydon,Male,Aged 50+,Claimant count,Jan-23,1850
E09000008,lacu,Croydon,Male,Aged 50+,Claimant count,Feb-23,1880
E09000008,lacu,Croydon,Male,Aged 50+,Claimant count,Mar-23,1850
E09000008,lacu,Croydon,Male,Aged 50+,Claimant count,Apr-23,1865
E09000008,lacu,Croydon,Male,Aged 50+,Claimant count,May-23,1860
E09000008,lacu,Croydon,Male,Aged 50+,Claimant count,Jun-23,1850
E09000008,lacu,Croydon,Male,Aged 50+,Claimant count,Jul-23,1830
E09000008,lacu,Croydon,Male,Aged 50+,Claimant count,Aug-23,1815
E09000008,lacu,Croydon,Male,Aged 50+,Claimant count,Sep-23,1800
E09000008,lacu,Croydon,Male,Aged 50+,Claimant count,Oct-23,1815
E09000008,lacu,Croydon,Male,Aged 50+,Claimant count,Nov-23,1805
E09000008,lacu,Croydon,Male,Aged 50+,Claimant count,Dec-23,1865
E09000008,lacu,Croydon,Male,Aged 50+,Claimant count,Jan-24,1885
E09000008,lacu,Croydon,Male,Aged 50+,Claimant count,Feb-24,1900
E09000008,lacu,Croydon,Male,Aged 50+,Claimant count,Mar-24,1945
E09000008,lacu,Croydon,Male,Aged 50+,Claimant count,Apr-24,1925
E09000008,lacu,Croydon,Male,Aged 50+,Claimant count,May-24,1935
E09000008,lacu,Croydon,Male,Aged 50+,Claimant count,Jun-24,1975
E09000008,lacu,Croydon,Male,Aged 50+,Claimant count,Jul-24,2105
E09000008,lacu,Croydon,Male,Aged 50+,Claimant count,Aug-24,2135
E09000009,lacu,Ealing,Male,Aged 50+,Claimant count,Aug-21,2830
E09000009,lacu,Ealing,Male,Aged 50+,Claimant count,Sep-21,2645
E09000009,lacu,Ealing,Male,Aged 50+,Claimant count,Oct-21,2560
E09000009,lacu,Ealing,Male,Aged 50+,Claimant count,Nov-21,2485
E09000009,lacu,Ealing,Male,Aged 50+,Claimant count,Dec-21,2400
E09000009,lacu,Ealing,Male,Aged 50+,Claimant count,Jan-22,2370
E09000009,lacu,Ealing,Male,Aged 50+,Claimant count,Feb-22,2350
E09000009,lacu,Ealing,Male,Aged 50+,Claimant count,Mar-22,2250
E09000009,lacu,Ealing,Male,Aged 50+,Claimant count,Apr-22,2195
E09000009,lacu,Ealing,Male,Aged 50+,Claimant count,May-22,2170
E09000009,lacu,Ealing,Male,Aged 50+,Claimant count,Jun-22,2090
E09000009,lacu,Ealing,Male,Aged 50+,Claimant count,Jul-22,2000
E09000009,lacu,Ealing,Male,Aged 50+,Claimant count,Aug-22,1980
E09000009,lacu,Ealing,Male,Aged 50+,Claimant count,Sep-22,1945
E09000009,lacu,Ealing,Male,Aged 50+,Claimant count,Oct-22,1940
E09000009,lacu,Ealing,Male,Aged 50+,Claimant count,Nov-22,1940
E09000009,lacu,Ealing,Male,Aged 50+,Claimant count,Dec-22,1955
E09000009,lacu,Ealing,Male,Aged 50+,Claimant count,Jan-23,1960
E09000009,lacu,Ealing,Male,Aged 50+,Claimant count,Feb-23,1960
E09000009,lacu,Ealing,Male,Aged 50+,Claimant count,Mar-23,1945
E09000009,lacu,Ealing,Male,Aged 50+,Claimant count,Apr-23,1980
E09000009,lacu,Ealing,Male,Aged 50+,Claimant count,May-23,1925
E09000009,lacu,Ealing,Male,Aged 50+,Claimant count,Jun-23,1910
E09000009,lacu,Ealing,Male,Aged 50+,Claimant count,Jul-23,1925
E09000009,lacu,Ealing,Male,Aged 50+,Claimant count,Aug-23,1900
E09000009,lacu,Ealing,Male,Aged 50+,Claimant count,Sep-23,1935
E09000009,lacu,Ealing,Male,Aged 50+,Claimant count,Oct-23,1965
E09000009,lacu,Ealing,Male,Aged 50+,Claimant count,Nov-23,1985
E09000009,lacu,Ealing,Male,Aged 50+,Claimant count,Dec-23,1955
E09000009,lacu,Ealing,Male,Aged 50+,Claimant count,Jan-24,1995
E09000009,lacu,Ealing,Male,Aged 50+,Claimant count,Feb-24,2010
E09000009,lacu,Ealing,Male,Aged 50+,Claimant count,Mar-24,2005
E09000009,lacu,Ealing,Male,Aged 50+,Claimant count,Apr-24,1990
E09000009,lacu,Ealing,Male,Aged 50+,Claimant count,May-24,2035
E09000009,lacu,Ealing,Male,Aged 50+,Claimant count,Jun-24,2165
E09000009,lacu,Ealing,Male,Aged 50+,Claimant count,Jul-24,2450
E09000009,lacu,Ealing,Male,Aged 50+,Claimant count,Aug-24,2455
E09000010,lacu,Enfield,Male,Aged 50+,Claimant count,Aug-21,2320
E09000010,lacu,Enfield,Male,Aged 50+,Claimant count,Sep-21,2140
E09000010,lacu,Enfield,Male,Aged 50+,Claimant count,Oct-21,2110
E09000010,lacu,Enfield,Male,Aged 50+,Claimant count,Nov-21,2010
E09000010,lacu,Enfield,Male,Aged 50+,Claimant count,Dec-21,1965
E09000010,lacu,Enfield,Male,Aged 50+,Claimant count,Jan-22,1950
E09000010,lacu,Enfield,Male,Aged 50+,Claimant count,Feb-22,1945
E09000010,lacu,Enfield,Male,Aged 50+,Claimant count,Mar-22,1885
E09000010,lacu,Enfield,Male,Aged 50+,Claimant count,Apr-22,1850
E09000010,lacu,Enfield,Male,Aged 50+,Claimant count,May-22,1785
E09000010,lacu,Enfield,Male,Aged 50+,Claimant count,Jun-22,1780
E09000010,lacu,Enfield,Male,Aged 50+,Claimant count,Jul-22,1760
E09000010,lacu,Enfield,Male,Aged 50+,Claimant count,Aug-22,1730
E09000010,lacu,Enfield,Male,Aged 50+,Claimant count,Sep-22,1710
E09000010,lacu,Enfield,Male,Aged 50+,Claimant count,Oct-22,1700
E09000010,lacu,Enfield,Male,Aged 50+,Claimant count,Nov-22,1705
E09000010,lacu,Enfield,Male,Aged 50+,Claimant count,Dec-22,1675
E09000010,lacu,Enfield,Male,Aged 50+,Claimant count,Jan-23,1645
E09000010,lacu,Enfield,Male,Aged 50+,Claimant count,Feb-23,1635
E09000010,lacu,Enfield,Male,Aged 50+,Claimant count,Mar-23,1690
E09000010,lacu,Enfield,Male,Aged 50+,Claimant count,Apr-23,1705
E09000010,lacu,Enfield,Male,Aged 50+,Claimant count,May-23,1640
E09000010,lacu,Enfield,Male,Aged 50+,Claimant count,Jun-23,1660
E09000010,lacu,Enfield,Male,Aged 50+,Claimant count,Jul-23,1675
E09000010,lacu,Enfield,Male,Aged 50+,Claimant count,Aug-23,1630
E09000010,lacu,Enfield,Male,Aged 50+,Claimant count,Sep-23,1630
E09000010,lacu,Enfield,Male,Aged 50+,Claimant count,Oct-23,1635
E09000010,lacu,Enfield,Male,Aged 50+,Claimant count,Nov-23,1615
E09000010,lacu,Enfield,Male,Aged 50+,Claimant count,Dec-23,1625
E09000010,lacu,Enfield,Male,Aged 50+,Claimant count,Jan-24,1670
E09000010,lacu,Enfield,Male,Aged 50+,Claimant count,Feb-24,1690
E09000010,lacu,Enfield,Male,Aged 50+,Claimant count,Mar-24,1670
E09000010,lacu,Enfield,Male,Aged 50+,Claimant count,Apr-24,1695
E09000010,lacu,Enfield,Male,Aged 50+,Claimant count,May-24,1715
E09000010,lacu,Enfield,Male,Aged 50+,Claimant count,Jun-24,1785
E09000010,lacu,Enfield,Male,Aged 50+,Claimant count,Jul-24,2180
E09000010,lacu,Enfield,Male,Aged 50+,Claimant count,Aug-24,2110
E09000011,lacu,Greenwich,Male,Aged 50+,Claimant count,Aug-21,1830
E09000011,lacu,Greenwich,Male,Aged 50+,Claimant count,Sep-21,1730
E09000011,lacu,Greenwich,Male,Aged 50+,Claimant count,Oct-21,1680
E09000011,lacu,Greenwich,Male,Aged 50+,Claimant count,Nov-21,1605
E09000011,lacu,Greenwich,Male,Aged 50+,Claimant count,Dec-21,1570
E09000011,lacu,Greenwich,Male,Aged 50+,Claimant count,Jan-22,1525
E09000011,lacu,Greenwich,Male,Aged 50+,Claimant count,Feb-22,1500
E09000011,lacu,Greenwich,Male,Aged 50+,Claimant count,Mar-22,1465
E09000011,lacu,Greenwich,Male,Aged 50+,Claimant count,Apr-22,1395
E09000011,lacu,Greenwich,Male,Aged 50+,Claimant count,May-22,1365
E09000011,lacu,Greenwich,Male,Aged 50+,Claimant count,Jun-22,1300
E09000011,lacu,Greenwich,Male,Aged 50+,Claimant count,Jul-22,1290
E09000011,lacu,Greenwich,Male,Aged 50+,Claimant count,Aug-22,1260
E09000011,lacu,Greenwich,Male,Aged 50+,Claimant count,Sep-22,1250
E09000011,lacu,Greenwich,Male,Aged 50+,Claimant count,Oct-22,1210
E09000011,lacu,Greenwich,Male,Aged 50+,Claimant count,Nov-22,1220
E09000011,lacu,Greenwich,Male,Aged 50+,Claimant count,Dec-22,1220
E09000011,lacu,Greenwich,Male,Aged 50+,Claimant count,Jan-23,1195
E09000011,lacu,Greenwich,Male,Aged 50+,Claimant count,Feb-23,1210
E09000011,lacu,Greenwich,Male,Aged 50+,Claimant count,Mar-23,1230
E09000011,lacu,Greenwich,Male,Aged 50+,Claimant count,Apr-23,1220
E09000011,lacu,Greenwich,Male,Aged 50+,Claimant count,May-23,1220
E09000011,lacu,Greenwich,Male,Aged 50+,Claimant count,Jun-23,1210
E09000011,lacu,Greenwich,Male,Aged 50+,Claimant count,Jul-23,1215
E09000011,lacu,Greenwich,Male,Aged 50+,Claimant count,Aug-23,1215
E09000011,lacu,Greenwich,Male,Aged 50+,Claimant count,Sep-23,1215
E09000011,lacu,Greenwich,Male,Aged 50+,Claimant count,Oct-23,1200
E09000011,lacu,Greenwich,Male,Aged 50+,Claimant count,Nov-23,1195
E09000011,lacu,Greenwich,Male,Aged 50+,Claimant count,Dec-23,1215
E09000011,lacu,Greenwich,Male,Aged 50+,Claimant count,Jan-24,1225
E09000011,lacu,Greenwich,Male,Aged 50+,Claimant count,Feb-24,1290
E09000011,lacu,Greenwich,Male,Aged 50+,Claimant count,Mar-24,1260
E09000011,lacu,Greenwich,Male,Aged 50+,Claimant count,Apr-24,1240
E09000011,lacu,Greenwich,Male,Aged 50+,Claimant count,May-24,1285
E09000011,lacu,Greenwich,Male,Aged 50+,Claimant count,Jun-24,1290
E09000011,lacu,Greenwich,Male,Aged 50+,Claimant count,Jul-24,1325
E09000011,lacu,Greenwich,Male,Aged 50+,Claimant count,Aug-24,1355
E09000012,lacu,Hackney,Male,Aged 50+,Claimant count,Aug-21,2385
E09000012,lacu,Hackney,Male,Aged 50+,Claimant count,Sep-21,2280
E09000012,lacu,Hackney,Male,Aged 50+,Claimant count,Oct-21,2200
E09000012,lacu,Hackney,Male,Aged 50+,Claimant count,Nov-21,2160
E09000012,lacu,Hackney,Male,Aged 50+,Claimant count,Dec-21,2105
E09000012,lacu,Hackney,Male,Aged 50+,Claimant count,Jan-22,2050
E09000012,lacu,Hackney,Male,Aged 50+,Claimant count,Feb-22,2025
E09000012,lacu,Hackney,Male,Aged 50+,Claimant count,Mar-22,2000
E09000012,lacu,Hackney,Male,Aged 50+,Claimant count,Apr-22,1945
E09000012,lacu,Hackney,Male,Aged 50+,Claimant count,May-22,1930
E09000012,lacu,Hackney,Male,Aged 50+,Claimant count,Jun-22,1885
E09000012,lacu,Hackney,Male,Aged 50+,Claimant count,Jul-22,1850
E09000012,lacu,Hackney,Male,Aged 50+,Claimant count,Aug-22,1785
E09000012,lacu,Hackney,Male,Aged 50+,Claimant count,Sep-22,1765
E09000012,lacu,Hackney,Male,Aged 50+,Claimant count,Oct-22,1725
E09000012,lacu,Hackney,Male,Aged 50+,Claimant count,Nov-22,1715
E09000012,lacu,Hackney,Male,Aged 50+,Claimant count,Dec-22,1740
E09000012,lacu,Hackney,Male,Aged 50+,Claimant count,Jan-23,1715
E09000012,lacu,Hackney,Male,Aged 50+,Claimant count,Feb-23,1715
E09000012,lacu,Hackney,Male,Aged 50+,Claimant count,Mar-23,1745
E09000012,lacu,Hackney,Male,Aged 50+,Claimant count,Apr-23,1755
E09000012,lacu,Hackney,Male,Aged 50+,Claimant count,May-23,1730
E09000012,lacu,Hackney,Male,Aged 50+,Claimant count,Jun-23,1750
E09000012,lacu,Hackney,Male,Aged 50+,Claimant count,Jul-23,1765
E09000012,lacu,Hackney,Male,Aged 50+,Claimant count,Aug-23,1750
E09000012,lacu,Hackney,Male,Aged 50+,Claimant count,Sep-23,1765
E09000012,lacu,Hackney,Male,Aged 50+,Claimant count,Oct-23,1790
E09000012,lacu,Hackney,Male,Aged 50+,Claimant count,Nov-23,1815
E09000012,lacu,Hackney,Male,Aged 50+,Claimant count,Dec-23,1820
E09000012,lacu,Hackney,Male,Aged 50+,Claimant count,Jan-24,1830
E09000012,lacu,Hackney,Male,Aged 50+,Claimant count,Feb-24,1870
E09000012,lacu,Hackney,Male,Aged 50+,Claimant count,Mar-24,1860
E09000012,lacu,Hackney,Male,Aged 50+,Claimant count,Apr-24,1820
E09000012,lacu,Hackney,Male,Aged 50+,Claimant count,May-24,1860
E09000012,lacu,Hackney,Male,Aged 50+,Claimant count,Jun-24,1890
E09000012,lacu,Hackney,Male,Aged 50+,Claimant count,Jul-24,2050
E09000012,lacu,Hackney,Male,Aged 50+,Claimant count,Aug-24,2070
E09000013,lacu,Hammersmith and Fulham,Male,Aged 50+,Claimant count,Aug-21,1290
E09000013,lacu,Hammersmith and Fulham,Male,Aged 50+,Claimant count,Sep-21,1245
E09000013,lacu,Hammersmith and Fulham,Male,Aged 50+,Claimant count,Oct-21,1225
E09000013,lacu,Hammersmith and Fulham,Male,Aged 50+,Claimant count,Nov-21,1200
E09000013,lacu,Hammersmith and Fulham,Male,Aged 50+,Claimant count,Dec-21,1175
E09000013,lacu,Hammersmith and Fulham,Male,Aged 50+,Claimant count,Jan-22,1145
E09000013,lacu,Hammersmith and Fulham,Male,Aged 50+,Claimant count,Feb-22,1110
E09000013,lacu,Hammersmith and Fulham,Male,Aged 50+,Claimant count,Mar-22,1080
E09000013,lacu,Hammersmith and Fulham,Male,Aged 50+,Claimant count,Apr-22,1030
E09000013,lacu,Hammersmith and Fulham,Male,Aged 50+,Claimant count,May-22,1010
E09000013,lacu,Hammersmith and Fulham,Male,Aged 50+,Claimant count,Jun-22,1005
E09000013,lacu,Hammersmith and Fulham,Male,Aged 50+,Claimant count,Jul-22,970
E09000013,lacu,Hammersmith and Fulham,Male,Aged 50+,Claimant count,Aug-22,925
E09000013,lacu,Hammersmith and Fulham,Male,Aged 50+,Claimant count,Sep-22,930
E09000013,lacu,Hammersmith and Fulham,Male,Aged 50+,Claimant count,Oct-22,920
E09000013,lacu,Hammersmith and Fulham,Male,Aged 50+,Claimant count,Nov-22,920
E09000013,lacu,Hammersmith and Fulham,Male,Aged 50+,Claimant count,Dec-22,925
E09000013,lacu,Hammersmith and Fulham,Male,Aged 50+,Claimant count,Jan-23,910
E09000013,lacu,Hammersmith and Fulham,Male,Aged 50+,Claimant count,Feb-23,900
E09000013,lacu,Hammersmith and Fulham,Male,Aged 50+,Claimant count,Mar-23,895
E09000013,lacu,Hammersmith and Fulham,Male,Aged 50+,Claimant count,Apr-23,915
E09000013,lacu,Hammersmith and Fulham,Male,Aged 50+,Claimant count,May-23,900
E09000013,lacu,Hammersmith and Fulham,Male,Aged 50+,Claimant count,Jun-23,910
E09000013,lacu,Hammersmith and Fulham,Male,Aged 50+,Claimant count,Jul-23,910
E09000013,lacu,Hammersmith and Fulham,Male,Aged 50+,Claimant count,Aug-23,900
E09000013,lacu,Hammersmith and Fulham,Male,Aged 50+,Claimant count,Sep-23,895
E09000013,lacu,Hammersmith and Fulham,Male,Aged 50+,Claimant count,Oct-23,865
E09000013,lacu,Hammersmith and Fulham,Male,Aged 50+,Claimant count,Nov-23,875
E09000013,lacu,Hammersmith and Fulham,Male,Aged 50+,Claimant count,Dec-23,885
E09000013,lacu,Hammersmith and Fulham,Male,Aged 50+,Claimant count,Jan-24,885
E09000013,lacu,Hammersmith and Fulham,Male,Aged 50+,Claimant count,Feb-24,890
E09000013,lacu,Hammersmith and Fulham,Male,Aged 50+,Claimant count,Mar-24,890
E09000013,lacu,Hammersmith and Fulham,Male,Aged 50+,Claimant count,Apr-24,870
E09000013,lacu,Hammersmith and Fulham,Male,Aged 50+,Claimant count,May-24,890
E09000013,lacu,Hammersmith and Fulham,Male,Aged 50+,Claimant count,Jun-24,895
E09000013,lacu,Hammersmith and Fulham,Male,Aged 50+,Claimant count,Jul-24,945
E09000013,lacu,Hammersmith and Fulham,Male,Aged 50+,Claimant count,Aug-24,940
E09000014,lacu,Haringey,Male,Aged 50+,Claimant count,Aug-21,2615
E09000014,lacu,Haringey,Male,Aged 50+,Claimant count,Sep-21,2490
E09000014,lacu,Haringey,Male,Aged 50+,Claimant count,Oct-21,2445
E09000014,lacu,Haringey,Male,Aged 50+,Claimant count,Nov-21,2380
E09000014,lacu,Haringey,Male,Aged 50+,Claimant count,Dec-21,2360
E09000014,lacu,Haringey,Male,Aged 50+,Claimant count,Jan-22,2325
E09000014,lacu,Haringey,Male,Aged 50+,Claimant count,Feb-22,2310
E09000014,lacu,Haringey,Male,Aged 50+,Claimant count,Mar-22,2255
E09000014,lacu,Haringey,Male,Aged 50+,Claimant count,Apr-22,2155
E09000014,lacu,Haringey,Male,Aged 50+,Claimant count,May-22,2110
E09000014,lacu,Haringey,Male,Aged 50+,Claimant count,Jun-22,2050
E09000014,lacu,Haringey,Male,Aged 50+,Claimant count,Jul-22,2010
E09000014,lacu,Haringey,Male,Aged 50+,Claimant count,Aug-22,1990
E09000014,lacu,Haringey,Male,Aged 50+,Claimant count,Sep-22,1940
E09000014,lacu,Haringey,Male,Aged 50+,Claimant count,Oct-22,1910
E09000014,lacu,Haringey,Male,Aged 50+,Claimant count,Nov-22,1930
E09000014,lacu,Haringey,Male,Aged 50+,Claimant count,Dec-22,1950
E09000014,lacu,Haringey,Male,Aged 50+,Claimant count,Jan-23,1905
E09000014,lacu,Haringey,Male,Aged 50+,Claimant count,Feb-23,1910
E09000014,lacu,Haringey,Male,Aged 50+,Claimant count,Mar-23,1920
E09000014,lacu,Haringey,Male,Aged 50+,Claimant count,Apr-23,1945
E09000014,lacu,Haringey,Male,Aged 50+,Claimant count,May-23,1935
E09000014,lacu,Haringey,Male,Aged 50+,Claimant count,Jun-23,1970
E09000014,lacu,Haringey,Male,Aged 50+,Claimant count,Jul-23,1950
E09000014,lacu,Haringey,Male,Aged 50+,Claimant count,Aug-23,1905
E09000014,lacu,Haringey,Male,Aged 50+,Claimant count,Sep-23,1890
E09000014,lacu,Haringey,Male,Aged 50+,Claimant count,Oct-23,1875
E09000014,lacu,Haringey,Male,Aged 50+,Claimant count,Nov-23,1900
E09000014,lacu,Haringey,Male,Aged 50+,Claimant count,Dec-23,1910
E09000014,lacu,Haringey,Male,Aged 50+,Claimant count,Jan-24,1910
E09000014,lacu,Haringey,Male,Aged 50+,Claimant count,Feb-24,1910
E09000014,lacu,Haringey,Male,Aged 50+,Claimant count,Mar-24,1905
E09000014,lacu,Haringey,Male,Aged 50+,Claimant count,Apr-24,1910
E09000014,lacu,Haringey,Male,Aged 50+,Claimant count,May-24,1940
E09000014,lacu,Haringey,Male,Aged 50+,Claimant count,Jun-24,1995
E09000014,lacu,Haringey,Male,Aged 50+,Claimant count,Jul-24,2220
E09000014,lacu,Haringey,Male,Aged 50+,Claimant count,Aug-24,2210
E09000015,lacu,Harrow,Male,Aged 50+,Claimant count,Aug-21,1165
E09000015,lacu,Harrow,Male,Aged 50+,Claimant count,Sep-21,1110
E09000015,lacu,Harrow,Male,Aged 50+,Claimant count,Oct-21,1095
E09000015,lacu,Harrow,Male,Aged 50+,Claimant count,Nov-21,1040
E09000015,lacu,Harrow,Male,Aged 50+,Claimant count,Dec-21,1005
E09000015,lacu,Harrow,Male,Aged 50+,Claimant count,Jan-22,945
E09000015,lacu,Harrow,Male,Aged 50+,Claimant count,Feb-22,905
